timestamp,current_players,peak_today,game,game_url,current_price,price
1425985358.459762,1644.0,3995.0,Don't Starve Together Beta,http://store.steampowered.com/app/322330/
1425985358.459762,1505.0,2841.0,Banished,http://store.steampowered.com/app/242920/
1425985358.459762,1472.0,2938.0,Marvel Heroes 2015,http://store.steampowered.com/app/226320/
1425985358.459762,1471.0,2664.0,Nobunaga's Ambition: Souzou with Power Up Kit,http://steamcommunity.com/app/288390
1425985358.459762,1438.0,2553.0,Stronghold Kingdoms,http://store.steampowered.com/app/47410/
1425985358.459762,1430.0,4072.0,PlanetSide 2,http://store.steampowered.com/app/218230/
1425985358.459762,1417.0,7799.0,Heroes & Generals,http://store.steampowered.com/app/227940/
1425985358.459762,1384.0,2645.0,Don't Starve,http://store.steampowered.com/app/219740/
1425985358.459762,1383.0,2597.0,The Mighty Quest For Epic Loot,http://store.steampowered.com/app/239220/
1425985358.459762,1355.0,3161.0,Pro Evolution Soccer 2015,http://store.steampowered.com/app/287680/
1425985358.459762,1353.0,3309.0,Homeworld Remastered Collection,http://store.steampowered.com/app/244160/
1425985358.459762,1353.0,2518.0,RIFT™,http://store.steampowered.com/app/39120/
1425985358.459762,1332.0,3562.0,Farming Simulator 15,http://store.steampowered.com/app/313160/
1425985358.459762,1310.0,2969.0,Star Trek Online,http://store.steampowered.com/app/9900/
1425985358.459762,1301.0,3741.0,Borderlands: The Pre-Sequel,http://store.steampowered.com/app/261640/
1425985358.459762,1260.0,4163.0,Call of Duty: Modern Warfare 2 - Multiplayer,http://store.steampowered.com/app/10180/
1425985358.459762,1227.0,2857.0,APB Reloaded,http://store.steampowered.com/app/113400/
1425985358.459762,1222.0,3140.0,Dark Souls: Prepare to Die Edition,http://store.steampowered.com/app/211420/
1425985358.459762,1166.0,2537.0,Football Manager 2012,http://www.footballmanager.com/
1425985358.459762,1154.0,2923.0,Darkest Dungeon,http://store.steampowered.com/app/262060/
1425985358.459762,1148.0,2687.0,The Witcher 2: Assassins of Kings Enhanced Edition,http://store.steampowered.com/app/20920/
1425985358.459762,1144.0,3306.0,Nosgoth,http://store.steampowered.com/app/200110/
1425985358.459762,1107.0,3569.0,Chivalry: Medieval Warfare,http://store.steampowered.com/app/219640/
1425985358.459762,1098.0,2648.0,Wasteland 2,http://store.steampowered.com/app/240760/
1425985358.459762,1093.0,2488.0,Dead Island,http://store.steampowered.com/app/91310/
1425985358.459762,1093.0,2155.0,Far Cry 4,http://store.steampowered.com/app/298110/
1425985358.459762,1078.0,2944.0,Insurgency,http://store.steampowered.com/app/222880/
1425985358.459762,1059.0,2611.0,Company of Heroes (New Steam Version),http://steamcommunity.com/app/228200
1425985358.459762,1042.0,1744.0,This War of Mine,http://store.steampowered.com/app/282070/
1425985358.459762,1022.0,2852.0,Divinity: Original Sin,http://store.steampowered.com/app/230230/
1425985358.459762,994.0,2190.0,Grand Theft Auto IV,http://store.steampowered.com/app/12210/
1425985358.459762,993.0,1844.0,Grim Dawn,http://store.steampowered.com/app/219990/
1425985358.459762,972.0,2497.0,Wargame: Red Dragon,http://store.steampowered.com/app/251060/
1425985358.459762,965.0,965.0,Assassin's Creed Rogue,http://store.steampowered.com/app/311560/
1425985358.459762,959.0,2398.0,FTL: Faster Than Light,http://store.steampowered.com/app/212680/
1425985358.459762,944.0,1433.0,Resident Evil Revelations 2 / Biohazard Revelations 2,http://store.steampowered.com/app/287290/
1425985358.459762,933.0,1723.0,The Elder Scrolls Online,http://store.steampowered.com/app/306130/
1425985358.459762,932.0,2270.0,Portal 2,http://store.steampowered.com/app/620/
1425985358.459762,925.0,2444.0,Train Simulator 2015,http://store.steampowered.com/app/24010/
1425985413.219071,599760.0,879680.0,Dota 2,http://store.steampowered.com/app/570/
1425985413.219071,146084.0,397451.0,Counter-Strike: Global Offensive,http://store.steampowered.com/app/730/
1425985413.219071,37770.0,65670.0,Team Fortress 2,http://store.steampowered.com/app/440/
1425985413.219071,29420.0,65065.0,Football Manager 2015,http://store.steampowered.com/app/295270/
1425985413.219071,21872.0,49367.0,Sid Meier's Civilization V,http://store.steampowered.com/app/8930/
1425985413.219071,15739.0,35031.0,The Elder Scrolls V: Skyrim,http://store.steampowered.com/app/72850/
1425985413.219071,14359.0,36949.0,PAYDAY 2,http://store.steampowered.com/app/218620/
1425985413.219071,14238.0,37963.0,Garry's Mod,http://store.steampowered.com/app/4000/
1425985413.219071,14095.0,31944.0,Counter-Strike,http://store.steampowered.com/app/10/
1425985413.219071,13303.0,20407.0,Warframe,http://store.steampowered.com/app/230410/
1425985413.219071,10335.0,16852.0,H1Z1,http://store.steampowered.com/app/295110/
1425985413.219071,10182.0,22555.0,War Thunder,http://store.steampowered.com/app/236390/
1425985413.219071,9154.0,30673.0,Arma 3,http://store.steampowered.com/app/107410/
1425985413.219071,8396.0,22556.0,DayZ,http://store.steampowered.com/app/221100/
1425985413.219071,7942.0,17944.0,Counter-Strike: Source,http://store.steampowered.com/app/240/
1425985413.219071,6695.0,16271.0,Robocraft,http://store.steampowered.com/app/301520/
1425985413.219071,6460.0,14620.0,Total War: ROME II - Emperor Edition,http://store.steampowered.com/app/214950/
1425985413.219071,6216.0,12874.0,Rust,http://store.steampowered.com/app/252490/
1425985413.219071,6151.0,13723.0,Total War: ATTILA,http://store.steampowered.com/app/325610/
1425985413.219071,5973.0,13314.0,Football Manager 2014,http://www.footballmanager.com/
